modelo;año;precio;transmision;kilometraje;tipo_combustible;impuesto_circulacion;mpg;tamaño_motor
 Aygo;2016.0;8250.0;Manual;11400.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;9500.0;Manual;5601.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;9000.0;Manual;16500.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;10000.0;Semi_Auto;8860.0;Petrol;150.0;67.0;1.0
 Aygo;2016.0;7295.0;Manual;39132.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;9000.0;Manual;4467.0;Petrol;150.0;68.9;1.0
 Aygo;2017.0;9900.0;Manual;1000.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;10500.0;Semi_Auto;9890.0;Petrol;145.0;67.3;1.0
 Aygo;2019.0;10800.0;Manual;5967.0;Petrol;150.0;57.7;1.0
 Aygo;2017.0;8100.0;Manual;14006.0;Petrol;0.0;68.9;1.0
 Aygo;2016.0;9475.0;Semi_Auto;4179.0;Petrol;0.0;67.0;1.0
 Aygo;2014.0;5000.0;Manual;49000.0;Petrol;0.0;65.7;1.0
 Aygo;2016.0;7250.0;Manual;23054.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;8990.0;Manual;7368.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;7990.0;Manual;3889.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;6750.0;Manual;23002.0;Petrol;150.0;69.0;1.0
 Aygo;2018.0;7098.0;Manual;18100.0;Petrol;145.0;69.0;1.0
 Aygo;2019.0;7995.0;Manual;13500.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9349.0;Manual;4000.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;10500.0;Manual;4981.0;Petrol;150.0;56.5;1.0
 Aygo;2019.0;9598.0;Manual;11209.0;Petrol;145.0;57.7;1.0
 Aygo;2018.0;8265.0;Manual;8910.0;Petrol;150.0;68.9;1.0
 Aygo;2017.0;8500.0;Semi_Auto;33443.0;Petrol;0.0;67.0;1.0
 Aygo;2018.0;11795.0;Semi_Auto;10234.0;Petrol;145.0;56.5;1.0
 Aygo;2016.0;6750.0;Manual;52249.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;9750.0;Manual;6000.0;Petrol;145.0;56.5;1.0
 Aygo;2014.0;6890.0;Semi_Auto;24500.0;Petrol;0.0;67.0;1.0
 Aygo;2017.0;7990.0;Manual;31404.0;Petrol;150.0;68.9;1.0
 Aygo;2015.0;7925.0;Semi_Auto;29600.0;Petrol;0.0;67.0;1.0
 Aygo;2014.0;5690.0;Manual;28019.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;8300.0;Manual;9526.0;Petrol;145.0;68.9;1.0
 Aygo;2016.0;6295.0;Manual;35336.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;8345.0;Manual;21512.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9550.0;Manual;100.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;10495.0;Manual;11566.0;Petrol;145.0;68.9;1.0
 Aygo;2016.0;7440.0;Semi_Auto;15999.0;Petrol;0.0;67.0;1.0
 Aygo;2017.0;7850.0;Manual;32750.0;Petrol;145.0;68.9;1.0
 Aygo;2019.0;8990.0;Manual;1500.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;10295.0;Semi_Auto;32943.0;Petrol;150.0;55.4;1.0
 Aygo;2017.0;6750.0;Manual;17322.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;9000.0;Manual;6039.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;8500.0;Manual;2300.0;Petrol;145.0;56.5;1.0
 Aygo;2016.0;7350.0;Manual;31183.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;8550.0;Manual;20680.0;Petrol;0.0;69.0;1.0
 Aygo;2015.0;6790.0;Manual;30855.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;10295.0;Semi_Auto;9000.0;Petrol;150.0;56.5;1.0
 Aygo;2014.0;5995.0;Manual;33015.0;Petrol;0.0;69.0;1.0
 Aygo;2014.0;5515.0;Manual;22672.0;Petrol;0.0;65.7;1.0
 Aygo;2015.0;6995.0;Manual;42324.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;9495.0;Semi_Auto;24007.0;Petrol;145.0;67.3;1.0
 Aygo;2018.0;8995.0;Manual;8488.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;8655.0;Manual;4000.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9245.0;Manual;6619.0;Petrol;145.0;57.7;1.0
 Aygo;2017.0;7995.0;Manual;18000.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;9250.0;Manual;9667.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;7714.0;Manual;20872.0;Petrol;145.0;56.5;1.0
 Aygo;2016.0;7495.0;Manual;17776.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;8465.0;Semi_Auto;18353.0;Petrol;145.0;67.0;1.0
 Aygo;2018.0;9198.0;Semi_Auto;16372.0;Petrol;150.0;67.3;1.0
 Aygo;2019.0;8398.0;Manual;8150.0;Petrol;150.0;56.5;1.0
 Aygo;2018.0;7999.0;Manual;4500.0;Petrol;150.0;56.5;1.0
 Aygo;2018.0;8248.0;Manual;6442.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;7750.0;Manual;4133.0;Petrol;145.0;69.0;1.0
 Aygo;2017.0;7995.0;Manual;20500.0;Petrol;145.0;68.9;1.0
 Aygo;2015.0;5772.0;Manual;18619.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;9995.0;Manual;10261.0;Petrol;145.0;57.7;1.0
 Aygo;2015.0;6795.0;Manual;52120.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;8999.0;Manual;9694.0;Petrol;145.0;56.5;1.0
 Aygo;2016.0;7750.0;Manual;25020.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;8595.0;Manual;6364.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;8890.0;Semi_Auto;3876.0;Petrol;0.0;67.0;1.0
 Aygo;2019.0;9695.0;Manual;4231.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;8999.0;Manual;5597.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;6999.0;Manual;31500.0;Petrol;150.0;68.9;1.0
 Aygo;2017.0;7550.0;Semi_Auto;27866.0;Petrol;150.0;67.0;1.0
 Aygo;2016.0;8695.0;Semi_Auto;8510.0;Petrol;0.0;67.0;1.0
 Aygo;2016.0;7995.0;Manual;16103.0;Petrol;0.0;69.0;1.0
 Aygo;2020.0;10795.0;Semi_Auto;4569.0;Petrol;150.0;56.5;1.0
 Aygo;2020.0;10785.0;Semi_Auto;4589.0;Petrol;150.0;56.5;1.0
 Aygo;2018.0;7999.0;Manual;22000.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;8995.0;Manual;3028.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;7995.0;Manual;20858.0;Petrol;145.0;68.9;1.0
 Aygo;2016.0;7995.0;Manual;10439.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;10491.0;Semi_Auto;6900.0;Petrol;145.0;55.4;1.0
 Aygo;2014.0;5777.0;Manual;43000.0;Petrol;0.0;69.0;1.0
 Aygo;2020.0;10400.0;Manual;4578.0;Petrol;150.0;56.5;1.0
 Aygo;2018.0;9291.0;Semi_Auto;11503.0;Petrol;150.0;67.0;1.0
 Aygo;2019.0;9990.0;Semi_Auto;4695.0;Petrol;145.0;55.4;1.0
 Aygo;2019.0;9790.0;Manual;6546.0;Petrol;145.0;57.7;1.0
 Aygo;2017.0;7391.0;Manual;22349.0;Petrol;0.0;68.9;1.0
 Aygo;2019.0;10200.0;Semi_Auto;7631.0;Petrol;145.0;55.4;1.0
 Aygo;2019.0;10791.0;Manual;3589.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;7991.0;Manual;7500.0;Petrol;145.0;56.5;1.0
 Aygo;2020.0;10980.0;Semi_Auto;4855.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;10980.0;Semi_Auto;4589.0;Petrol;145.0;55.4;1.0
 Aygo;2017.0;8995.0;Semi_Auto;5000.0;Petrol;145.0;67.3;1.0
 Aygo;2013.0;4695.0;Manual;20000.0;Petrol;0.0;65.7;1.0
 Aygo;2018.0;8695.0;Semi_Auto;17300.0;Petrol;145.0;67.0;1.0
 Aygo;2019.0;10490.0;Manual;4560.0;Petrol;145.0;57.7;1.0
 Aygo;2015.0;6923.0;Semi_Auto;62252.0;Petrol;0.0;67.0;1.0
 Aygo;2018.0;7901.0;Manual;10437.0;Petrol;150.0;56.5;1.0
 Aygo;2017.0;8903.0;Semi_Auto;21034.0;Petrol;145.0;67.3;1.0
 Aygo;2014.0;4901.0;Manual;51166.0;Petrol;0.0;69.0;1.0
 Aygo;2014.0;8995.0;Semi_Auto;5734.0;Petrol;0.0;67.0;1.0
 Aygo;2017.0;6895.0;Manual;31507.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;9330.0;Manual;4535.0;Petrol;145.0;57.7;1.0
 Aygo;2019.0;10995.0;Manual;66.0;Petrol;145.0;57.7;1.0
 Aygo;2020.0;10980.0;Manual;4578.0;Petrol;150.0;56.5;1.0
 Aygo;2016.0;6990.0;Manual;29906.0;Petrol;0.0;69.0;1.0
 Aygo;2020.0;10740.0;Semi_Auto;4568.0;Petrol;145.0;56.5;1.0
 Aygo;2020.0;11290.0;Semi_Auto;4574.0;Petrol;145.0;56.5;1.0
 Aygo;2020.0;10980.0;Semi_Auto;4578.0;Petrol;145.0;56.5;1.0
 Aygo;2020.0;11390.0;Semi_Auto;4574.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;8402.0;Manual;11248.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;7899.0;Manual;11411.0;Petrol;145.0;69.0;1.0
 Aygo;2017.0;6999.0;Manual;16012.0;Petrol;145.0;69.0;1.0
 Aygo;2017.0;6701.0;Manual;40375.0;Petrol;0.0;68.9;1.0
 Aygo;2019.0;10791.0;Semi_Auto;3110.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;8901.0;Manual;9975.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9495.0;Manual;4235.0;Petrol;145.0;57.7;1.0
 Aygo;2017.0;7745.0;Semi_Auto;19030.0;Petrol;0.0;67.0;1.0
 Aygo;2016.0;6895.0;Manual;21460.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;7641.0;Manual;14744.0;Petrol;150.0;69.0;1.0
 Aygo;2017.0;9871.0;Semi_Auto;5403.0;Petrol;150.0;67.3;1.0
 Aygo;2017.0;7258.0;Manual;31245.0;Petrol;145.0;68.9;1.0
 Aygo;2016.0;7395.0;Manual;17006.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7595.0;Manual;40390.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;8291.0;Manual;23384.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;8021.0;Manual;15407.0;Petrol;145.0;68.9;1.0
 Aygo;2015.0;6342.0;Manual;29222.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;10241.0;Semi_Auto;5113.0;Petrol;150.0;67.3;1.0
 Aygo;2015.0;6062.0;Manual;31183.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;9170.0;Manual;4300.0;Petrol;145.0;57.7;1.0
 Aygo;2017.0;7072.0;Manual;22572.0;Petrol;145.0;69.0;1.0
 Aygo;2018.0;9790.0;Manual;7176.0;Petrol;145.0;56.5;1.0
 Aygo;2016.0;9038.0;Automatic;10883.0;Petrol;0.0;67.0;1.0
 Aygo;2019.0;9287.0;Manual;9306.0;Petrol;145.0;57.7;1.0
 Aygo;2019.0;8930.0;Manual;4717.0;Petrol;145.0;57.7;1.0
 Aygo;2016.0;8622.0;Automatic;18072.0;Petrol;0.0;67.0;1.0
 Aygo;2018.0;10192.0;Semi_Auto;9481.0;Petrol;145.0;67.3;1.0
 Aygo;2016.0;6572.0;Manual;19979.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7352.0;Manual;16002.0;Petrol;145.0;69.0;1.0
 Aygo;2016.0;7242.0;Manual;22394.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;9106.0;Semi_Auto;14770.0;Petrol;0.0;67.3;1.0
 Aygo;2015.0;6199.0;Manual;22982.0;Petrol;0.0;69.0;1.0
 Aygo;2020.0;10999.0;Manual;879.0;Petrol;150.0;56.5;1.0
 Aygo;2017.0;7949.0;Manual;14601.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;7990.0;Manual;13335.0;Petrol;145.0;69.0;1.0
 Aygo;2017.0;8995.0;Semi_Auto;9500.0;Petrol;145.0;67.3;1.0
 Aygo;2017.0;9495.0;Semi_Auto;7311.0;Petrol;145.0;67.3;1.0
 Aygo;2018.0;7995.0;Semi_Auto;28040.0;Petrol;145.0;67.0;1.0
 Aygo;2017.0;6390.0;Manual;33000.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;9680.0;Semi_Auto;6337.0;Petrol;0.0;67.3;1.0
 Aygo;2019.0;8000.0;Manual;8012.0;Petrol;150.0;56.5;1.0
 Aygo;2019.0;8595.0;Manual;4267.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;8595.0;Manual;4765.0;Petrol;145.0;56.5;1.0
 Aygo;2016.0;6990.0;Manual;33460.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;9670.0;Semi_Auto;18772.0;Petrol;145.0;67.3;1.0
 Aygo;2014.0;4495.0;Manual;35863.0;Petrol;0.0;65.7;1.0
 Aygo;2017.0;8995.0;Semi_Auto;22227.0;Petrol;0.0;67.3;1.0
 Aygo;2017.0;6995.0;Manual;32863.0;Petrol;150.0;68.9;1.0
 Aygo;2017.0;6804.0;Manual;11765.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;8801.0;Manual;4689.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9716.0;Manual;9512.0;Petrol;145.0;57.7;1.0
 Aygo;2017.0;8000.0;Manual;7000.0;Petrol;150.0;68.9;1.0
 Aygo;2018.0;8250.0;Manual;6744.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;7099.0;Manual;14054.0;Petrol;145.0;69.0;1.0
 Aygo;2018.0;8141.0;Manual;10757.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;8901.0;Manual;11203.0;Petrol;150.0;56.5;1.0
 Aygo;2017.0;8599.0;Manual;11190.0;Petrol;150.0;68.9;1.0
 Aygo;2017.0;7481.0;Manual;20053.0;Petrol;150.0;68.9;1.0
 Aygo;2014.0;5549.0;Manual;27694.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;8712.0;Manual;16026.0;Petrol;0.0;68.9;1.0
 Aygo;2017.0;6750.0;Manual;18859.0;Petrol;145.0;69.0;1.0
 Aygo;2017.0;6600.0;Manual;23295.0;Petrol;145.0;69.0;1.0
 Aygo;2017.0;7491.0;Manual;28757.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;8132.0;Manual;18717.0;Petrol;145.0;68.9;1.0
 Aygo;2019.0;10691.0;Semi_Auto;2048.0;Petrol;150.0;56.5;1.0
 Aygo;2018.0;9440.0;Manual;13190.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;10515.0;Manual;5496.0;Petrol;145.0;57.7;1.0
 Aygo;2017.0;9250.0;Semi_Auto;5900.0;Petrol;145.0;67.3;1.0
 Aygo;2019.0;9460.0;Manual;6611.0;Petrol;145.0;56.5;1.0
 Aygo;2014.0;5500.0;Manual;27569.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;7500.0;Manual;14612.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7601.0;Manual;12071.0;Petrol;0.0;68.9;1.0
 Aygo;2017.0;7200.0;Manual;24996.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;6991.0;Manual;52253.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;9070.0;Manual;13482.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;9831.0;Manual;10742.0;Petrol;145.0;56.5;1.0
 Aygo;2015.0;6112.0;Manual;23663.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;10722.0;Semi_Auto;1421.0;Petrol;150.0;56.5;1.0
 Aygo;2017.0;7522.0;Manual;15957.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;7295.0;Manual;22120.0;Petrol;150.0;68.9;1.0
 Aygo;2015.0;7495.0;Semi_Auto;15944.0;Petrol;0.0;67.0;1.0
 Aygo;2017.0;8495.0;Semi_Auto;7604.0;Petrol;0.0;67.0;1.0
 Aygo;2019.0;10851.0;Semi_Auto;2794.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;6151.0;Manual;34162.0;Petrol;0.0;69.0;1.0
 Aygo;2014.0;5979.0;Manual;59382.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7995.0;Manual;11971.0;Petrol;0.0;68.9;1.0
 Aygo;2016.0;6500.0;Manual;15630.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;7995.0;Manual;27235.0;Petrol;150.0;68.9;1.0
 Aygo;2016.0;8495.0;Manual;27151.0;Petrol;0.0;69.0;1.0
 Aygo;2014.0;5750.0;Manual;32000.0;Petrol;0.0;69.0;1.0
 Aygo;2013.0;4495.0;Manual;36200.0;Petrol;0.0;65.7;1.0
 Aygo;2019.0;9188.0;Manual;2624.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9950.0;Manual;4736.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;9295.0;Manual;17554.0;Petrol;0.0;68.9;1.0
 Aygo;2017.0;6999.0;Manual;27500.0;Petrol;145.0;69.0;1.0
 Aygo;2018.0;9495.0;Manual;10380.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;9995.0;Manual;11442.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;7695.0;Manual;10262.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;8495.0;Manual;33008.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;8995.0;Manual;31503.0;Petrol;145.0;68.9;1.0
 Aygo;2020.0;9990.0;Manual;500.0;Petrol;145.0;56.5;1.0
 Aygo;2020.0;10752.0;Manual;500.0;Petrol;145.0;57.7;1.0
 Aygo;2020.0;10740.0;Manual;500.0;Petrol;145.0;57.7;1.0
 Aygo;2020.0;10730.0;Manual;500.0;Petrol;145.0;57.7;1.0
 Aygo;2017.0;7695.0;Manual;12847.0;Petrol;145.0;69.0;1.0
 Aygo;2016.0;6999.0;Manual;12123.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;6450.0;Manual;31877.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;7900.0;Manual;12869.0;Petrol;0.0;69.0;1.0
 Aygo;2015.0;5500.0;Manual;46500.0;Petrol;0.0;69.0;1.0
 Aygo;2015.0;7195.0;Automatic;26000.0;Petrol;0.0;67.0;1.0
 Aygo;2016.0;7195.0;Automatic;10000.0;Petrol;0.0;67.0;1.0
 Aygo;2012.0;3795.0;Manual;57000.0;Petrol;0.0;65.7;1.0
 Aygo;2015.0;6499.0;Manual;39592.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7120.0;Manual;17000.0;Petrol;150.0;68.9;1.0
 Aygo;2017.0;6190.0;Manual;10000.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;8208.0;Manual;7800.0;Petrol;150.0;68.9;1.0
 Aygo;2018.0;8995.0;Manual;12652.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9800.0;Manual;3635.0;Petrol;150.0;56.5;0.0
 Aygo;2016.0;6300.0;Manual;37267.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7800.0;Manual;26912.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;6400.0;Manual;37406.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;9400.0;Manual;7734.0;Petrol;145.0;56.5;1.0
 Aygo;2011.0;3495.0;Manual;50000.0;Petrol;20.0;61.4;1.0
 Aygo;2012.0;3625.0;Manual;60069.0;Petrol;0.0;65.7;1.0
 Aygo;2017.0;6800.0;Manual;25497.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7000.0;Manual;17634.0;Petrol;145.0;69.0;1.0
 Aygo;2019.0;9495.0;Manual;2600.0;Petrol;150.0;57.7;1.0
 Aygo;2015.0;8500.0;Automatic;16202.0;Petrol;0.0;67.0;1.0
 Aygo;2015.0;5489.0;Manual;31870.0;Petrol;0.0;69.0;1.0
 Aygo;2015.0;5296.0;Manual;40607.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;8300.0;Manual;14959.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;8400.0;Manual;11460.0;Petrol;145.0;68.9;1.0
 Aygo;2015.0;5580.0;Manual;27653.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;7758.0;Automatic;10610.0;Petrol;0.0;67.0;1.0
 Aygo;2016.0;7119.0;Manual;31238.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;5499.0;Manual;22963.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7000.0;Manual;27174.0;Petrol;150.0;68.9;1.0
 Aygo;2014.0;7000.0;Automatic;41012.0;Petrol;0.0;67.0;1.0
 Aygo;2019.0;7299.0;Manual;10159.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;7099.0;Manual;10578.0;Petrol;145.0;56.5;1.0
 Aygo;2015.0;5912.0;Manual;42081.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;6299.0;Manual;38189.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;7499.0;Manual;18695.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;6000.0;Manual;29914.0;Petrol;145.0;69.0;1.0
 Aygo;2013.0;4199.0;Manual;37032.0;Petrol;0.0;65.7;1.0
 Aygo;2017.0;7999.0;Automatic;14368.0;Petrol;145.0;67.0;1.0
 Aygo;2016.0;6547.0;Manual;22359.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;6272.0;Manual;18393.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;5790.0;Manual;37721.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7750.0;Manual;22686.0;Petrol;145.0;68.9;1.0
 Aygo;2016.0;5940.0;Manual;42000.0;Petrol;0.0;69.0;1.0
 Aygo;2013.0;4970.0;Manual;39000.0;Petrol;0.0;65.7;1.0
 Aygo;2016.0;5940.0;Manual;69350.0;Petrol;0.0;69.0;1.0
 Aygo;2009.0;3470.0;Manual;44000.0;Petrol;20.0;62.8;1.0
 Aygo;2017.0;5799.0;Manual;22010.0;Petrol;145.0;69.0;1.0
 Aygo;2016.0;6245.0;Manual;42158.0;Petrol;0.0;69.0;1.0
 Aygo;2015.0;6752.0;Manual;29842.0;Petrol;0.0;69.0;1.0
 Aygo;2013.0;4997.0;Manual;19120.0;Petrol;0.0;65.7;1.0
 Aygo;2017.0;6295.0;Manual;16104.0;Petrol;145.0;69.0;1.0
 Aygo;2017.0;8274.0;Automatic;11812.0;Petrol;145.0;67.0;1.0
 Aygo;2016.0;7228.0;Manual;12924.0;Petrol;0.0;69.0;1.0
 Aygo;2008.0;2999.0;Manual;33000.0;Petrol;20.0;61.4;1.0
 Aygo;2017.0;7397.0;Manual;14114.0;Petrol;150.0;68.9;1.0
 Aygo;2016.0;6430.0;Manual;26201.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;8119.0;Manual;11466.0;Petrol;145.0;68.9;1.0
 Aygo;2017.0;6795.0;Manual;27698.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;8399.0;Automatic;11304.0;Petrol;145.0;67.0;1.0
 Aygo;2017.0;7695.0;Manual;15628.0;Petrol;145.0;68.9;1.0
 Aygo;2019.0;9990.0;Manual;1863.0;Petrol;145.0;57.7;1.0
 Aygo;2017.0;7000.0;Automatic;19610.0;Petrol;145.0;67.0;1.0
 Aygo;2015.0;5995.0;Manual;39942.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;7299.0;Manual;25859.0;Petrol;150.0;68.9;1.0
 Aygo;2017.0;7211.0;Manual;12453.0;Petrol;145.0;68.9;1.0
 Aygo;2015.0;5199.0;Manual;29867.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;6499.0;Manual;15200.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;8495.0;Automatic;13629.0;Petrol;150.0;67.0;1.0
 Aygo;2018.0;8495.0;Automatic;13600.0;Petrol;150.0;67.0;1.0
 Aygo;2018.0;8495.0;Manual;4683.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;9295.0;Automatic;6406.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9795.0;Manual;157.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9391.0;Manual;68.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;7695.0;Manual;28572.0;Petrol;145.0;68.9;1.0
 Aygo;2019.0;10695.0;Manual;1266.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;10995.0;Manual;179.0;Petrol;145.0;57.7;1.0
 Aygo;2019.0;10995.0;Manual;3.0;Petrol;145.0;57.7;1.0
 Aygo;2019.0;10995.0;Manual;3.0;Petrol;145.0;57.7;1.0
 Aygo;2018.0;8795.0;Automatic;3989.0;Petrol;150.0;67.0;1.0
 Aygo;2010.0;3195.0;Manual;54000.0;Petrol;20.0;61.4;1.0
 Aygo;2019.0;9790.0;Manual;2500.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9790.0;Manual;3000.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;7900.0;Manual;14000.0;Petrol;145.0;68.9;1.0
 Aygo;2018.0;9590.0;Manual;7714.0;Petrol;150.0;68.9;1.0
 Aygo;2016.0;7100.0;Manual;6425.0;Petrol;0.0;69.0;1.0
 Aygo;2016.0;7700.0;Manual;24681.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;9790.0;Manual;3500.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;7495.0;Manual;11647.0;Petrol;0.0;68.9;1.0
 Aygo;2019.0;10995.0;Manual;1000.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;7295.0;Manual;19307.0;Petrol;145.0;68.9;1.0
 Aygo;2014.0;6300.0;Manual;22014.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;8490.0;Manual;3616.0;Petrol;145.0;56.5;1.0
 Aygo;2016.0;7390.0;Manual;37649.0;Petrol;0.0;69.0;1.0
 Aygo;2019.0;11995.0;Manual;2554.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9391.0;Manual;3.0;Petrol;145.0;56.5;1.0
 Aygo;2019.0;9391.0;Manual;3.0;Petrol;145.0;56.5;1.0
 Aygo;2017.0;7995.0;Manual;19760.0;Petrol;145.0;68.9;1.0
 Aygo;2014.0;6795.0;Manual;30407.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;6990.0;Manual;7804.0;Petrol;0.0;69.0;1.0
 Aygo;2017.0;8490.0;Manual;15972.0;Petrol;0.0;68.9;1.0
 Aygo;2018.0;7995.0;Manual;15895.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;7995.0;Manual;22860.0;Petrol;145.0;68.9;1.0
 Aygo;2014.0;6000.0;Manual;21498.0;Petrol;0.0;69.0;1.0
 Aygo;2018.0;9300.0;Manual;10263.0;Petrol;145.0;56.5;1.0
 Aygo;2018.0;8761.0;Manual;5342.0;Petrol;145.0;56.5;1.0
 Aygo;2014.0;5800.0;Manual;39715.0;Petrol;0.0;69.0;1.0
